#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
2965000,-20708.724974356373,10407.08203125,-10301.642943106373,292.3471365225446,45.95983144176716,451
2970000,-20633.858221297778,10429.33203125,-10204.526190047778,292.97216511058633,45.63815037836069,451
2975000,-20510.99122682569,10533.087890625,-9977.903336200688,295.88678885378687,46.17835289727515,451
2980000,-20785.5295663492,10506.208984375,-10279.3205819742,295.1317288618074,45.923327743585304,451
2985000,-20491.381162782505,10802.01171875,-9689.369444032505,303.4411744980001,45.811524890500706,451
2990000,-20700.01717263949,10557.369140625,-10142.648032014491,296.5688776359616,45.47276124185884,450
2995000,-20901.54229703163,10967.90234375,-9933.639953281629,308.1012366603871,45.60970974212322,450
3000000,-20686.286984768783,10556.046875,-10130.240109768783,296.5317336442039,45.094625548722654,450
3005000,-20667.275428893758,10356.130859375,-10311.144569518758,290.9158583645175,44.99228903786152,450
3010000,-20538.84727211541,10890.634765625,-9648.21250649041,305.9306997949097,46.12467200283399,450
3015000,-21006.97603308338,10770.0595703125,-10236.916462770881,302.54360118461625,45.46403165079535,450
3020000,-20642.437715930224,10801.33984375,-9841.097872180224,303.4223007414792,45.59017537305752,450
3025000,-20391.854528320822,10800.666015625,-9591.188512695822,303.40337211938703,46.17063242921858,450
3030000,-20774.61844737208,10843.05078125,-9931.567666122079,304.5940098817723,45.474363763135976,450
3035000,-20937.587087175154,10436.8603515625,-10500.726735612654,293.18364445509184,45.49582294320629,450
3040000,-20680.019701697413,10677.169921875,-10002.849779822413,299.9342220472418,45.770759124929604,450
3045000,-20801.907811218218,10761.1435546875,-10040.764256530718,302.29313985171507,45.056037742927685,450
3050000,-20727.527252046202,10936.763671875,-9790.763580171202,307.22651485744206,45.47665518703563,450
3055000,-20568.441077374606,10539.2138671875,-10029.227210187106,296.0588747181121,45.40507288863167,450
3060000,-20521.480887216487,10349.1845703125,-10172.296316903987,290.72072896025395,45.80146822747158,450
3065000,-20871.630174923353,10514.681640625,-10356.948534298353,295.3697357100276,45.728661073542895,450
3070000,-20378.738688850688,10740.89453125,-9637.844157600688,301.7243210414515,45.82695350930662,450
3075000,-20819.683913174944,10496.271484375,-10323.412428799944,294.85257283512584,45.78720222632867,450
3080000,-20552.11460280091,10736.1953125,-9815.91929030091,301.5923144769476,45.827886581769974,450
3085000,-20379.37977076869,10812.2421875,-9567.13758326869,303.72856036037393,45.89526953503393,450
3090000,-20804.255264719293,10665.912109375,-10138.343155344293,299.6179768943737,45.56069207667008,450
3095000,-20822.064375940958,10425.2431640625,-10396.821211878458,292.85730403710795,45.672752580502376,450
3100000,-20785.983465653815,10545.884765625,-10240.098700028815,296.2462680768249,45.56890301353568,450
3105000,-20834.957397049468,10597.466796875,-10237.490600174468,297.695267814376,44.96692731282779,450
3110000,-20457.25270803606,10683.126953125,-9774.12575491106,300.1015620396511,45.45960656125464,450
3115000,-20825.480427004877,10491.67578125,-10333.804645754877,294.7234741458999,44.699903590774184,450
3120000,-20928.003671471393,10600.474609375,-10327.529062096393,297.7797607941499,45.28393678354128,450
3125000,-20586.647463266927,10969.048828125,-9617.598635141927,308.13344275072944,45.27023272127216,450
3130000,-20834.334031340055,10323.091796875,-10511.242234465055,289.9877523607154,45.739812921432275,450
3135000,-20393.898197506613,10414.046875,-9979.851322506613,292.5427871497353,46.19658349883415,450
3140000,-20685.60762592242,10530.724609375,-10154.883016547421,295.82040151253597,45.664430893687125,450
3145000,-20597.038401336657,10272.0400390625,-10324.998362274157,288.55364862576727,45.66956961673132,450
3150000,-20621.66046663154,10418.3330078125,-10203.32745881904,292.6631896459131,45.431089237473856,450
3155000,-20645.327031872293,10449.7509765625,-10195.576055309793,293.5457572255514,44.474535494278705,450
3160000,-20448.318721465563,10616.669921875,-9831.648799590563,298.2347061112182,44.55621261917562,450
3165000,-20697.43800877045,10814.8896484375,-9882.548360332949,303.80293064224634,44.88982494630753,450
3170000,-20897.01485640036,10528.271484375,-10368.743372025361,295.75149035500607,44.84145391207917,450
3175000,-21139.177248488602,10544.044921875,-10595.132326613602,296.1945847086775,44.432993314316604,450
3180000,-20548.630674503205,10695.798828125,-9852.831846378205,300.4575298661271,44.7039037205109,450
3185000,-20689.427990729775,10879.283203125,-9810.144787604775,305.6118210946201,44.91844079708659,450
3190000,-20907.43992082894,10775.42578125,-10132.01413957894,302.6943443417129,44.64727952959063,450
3195000,-20754.57524981833,10735.9736328125,-10018.601617005828,301.58608723460713,45.27955751025047,450
3200000,-21076.87643212074,10201.8515625,-10875.024869620742,286.58197202340057,44.20501660687934,450
3205000,-20876.37811997006,10720.6875,-10155.69061997006,301.1566818409705,44.47108873972913,450
3210000,-20975.71996103003,10770.1943359375,-10205.52562509253,302.5473869090347,44.766233008091504,450
3215000,-20951.011266148533,10522.69140625,-10428.319859898533,295.5947394178541,44.65662977622172,450
3220000,-20925.375821504334,10796.84375,-10128.532071504334,303.2960001963886,45.12585267151815,450
3225000,-20758.36667144687,10910.71875,-9847.64792144687,306.49488246439995,44.704100440249356,450
3230000,-20684.901504834867,10862.740234375,-9822.161270459867,305.14710970586367,45.09313836513194,450
3235000,-20583.030970801483,10408.23828125,-10174.792689551483,292.3796169407434,44.3738597541918,450
3240000,-20760.23416737045,10577.3994140625,-10182.83475330795,297.1315515022416,44.80331032010626,450
3245000,-20772.73071949891,10507.6416015625,-10265.089117936412,295.1719727583426,44.579518662077135,450
3250000,-20491.18975996795,10612.189453125,-9879.00030684295,298.10884449069783,43.89030733385711,450
3255000,-21061.135560580165,10414.99609375,-10646.139466830165,292.56945181737825,44.6014360422741,450
3260000,-20168.225242047425,10301.798828125,-9866.426413922425,289.3896079026017,44.62966562426698,450
3265000,-20833.2368372926,10690.4892578125,-10142.7475794801,300.3083778105977,44.67301843197832,450
3270000,-20647.74821495227,10681.4990234375,-9966.24919151477,300.05583158598773,45.07023335031659,450
3275000,-20401.30192883998,10542.431640625,-9858.870288214981,296.1492657467988,44.96106128723438,450
3280000,-20741.918250474366,10697.8798828125,-10044.038367661866,300.51598913232783,44.76203750596219,450
3285000,-20585.231444632693,10425.25390625,-10159.977538382693,292.85760579775,44.209049165933344,450
3290000,-20979.992847701404,10714.5849609375,-10265.407886763904,300.98525436350064,44.81514419617533,450
3295000,-20713.99155561671,10470.69921875,-10243.29233686671,294.13421791033386,44.57200257953403,449
3300000,-20670.520242438943,10748.9140625,-9921.606179938943,301.9495990771344,44.06105245128279,449
3305000,-20746.148683084364,10617.509765625,-10128.638917459364,298.25829830686934,44.182049661528275,449
3310000,-20673.433823245432,10611.4365234375,-10061.997299807932,298.0876938129687,44.93814173869544,449
3315000,-20970.88196263218,10643.62109375,-10327.260868882178,298.99179612933506,44.585491693549876,449
3320000,-20896.13612255665,10833.498046875,-10062.63807568165,304.32566237263325,44.513538620835774,449
3325000,-20823.92094859983,10540.6318359375,-10283.289112662329,296.0987071228626,44.73886929553832,449
3330000,-20661.941275787904,10593.021484375,-10068.919791412904,297.5703937741387,44.690074346491244,449
3335000,-20523.551397768533,10624.6015625,-9898.949835268533,298.4575151961934,45.0302365608482,449
3340000,-20726.93510271836,10711.396484375,-10015.538618343358,300.8956863183832,44.85494635473031,449
3345000,-20264.36940734298,10361.7568359375,-9902.61257140548,291.0738986425946,44.814883203230764,449
3350000,-20634.82609248531,10459.09765625,-10175.72843623531,293.8083164169202,44.46661351914682,449
3355000,-20736.357551616267,10242.76953125,-10493.588020366267,287.73140574175335,45.27173927864083,449
3360000,-20836.158712712262,10533.51171875,-10302.646993962262,295.89869468275504,44.373174325177445,449
3365000,-20447.52616939503,10776.0888671875,-9671.43730220753,302.712971203163,44.9942643424345,449
3370000,-20492.972515556656,10598.6787109375,-9894.293804619156,297.7293119013563,44.68668681747166,449
3375000,-20323.72235268999,10734.185546875,-9589.53680581499,301.53585780409867,44.89531687583163,449
3380000,-20989.876727447525,10697.20703125,-10292.669696197525,300.49708794302126,45.07410579373459,449
3385000,-20606.668482372872,10899.6298828125,-9707.038599560372,306.1833831834478,45.01399663456707,449
3390000,-20980.612600827488,10617.041015625,-10363.571585202488,298.2451305697617,44.54216988166691,449
3395000,-20497.450738888016,10701.66796875,-9795.782770138016,300.62240090782876,44.86157468349317,449
3400000,-20639.380423714378,10673.7236328125,-9965.656790901878,299.83741174671513,45.0901064217444,449
3405000,-20550.822548257143,10411.603515625,-10139.219032632143,292.4741503200619,44.99100329888787,449
3410000,-20552.155963715966,10742.9482421875,-9809.207721528466,301.78201218965427,44.924497304593714,449
3415000,-20572.410031044055,10620.0390625,-9952.370968544055,298.3293492216792,44.613370977297144,449
3420000,-20542.650251570056,10422.443359375,-10120.206892195056,292.77865424067556,44.93810806001759,449
3425000,-20818.228098371226,10722.787109375,-10095.440988996226,301.2156623300984,43.97810198513233,449
3430000,-20711.7380907544,10766.478515625,-9945.2595751294,302.4430051596712,44.76860020806112,449
3435000,-20918.52136428903,10634.4541015625,-10284.06726272653,298.7342845705242,44.93219837136789,449
3440000,-20541.204598656783,10908.6455078125,-9632.559090844283,306.4366426604843,44.604051822760766,449
3445000,-20658.145913346743,10985.66015625,-9672.485757096743,308.6000744344808,44.77077418386547,449
3450000,-20700.547503690046,10825.94140625,-9874.606097440046,304.1133874773442,44.84046179649497,449
3455000,-20992.99733413708,10794.091796875,-10198.905537262079,303.21869460645263,44.59506359613032,449
3460000,-20717.240204950547,10580.5146484375,-10136.725556513047,297.21906208843603,44.577051240899245,449
3465000,-20604.2512183364,10633.541015625,-9970.710202711402,298.70863491595,44.534984591416446,449
3470000,-20815.688286377364,10733.142578125,-10082.545708252364,301.5065595890342,45.189357672603215,449
3475000,-20636.22262177161,10512.9609375,-10123.261684271609,295.32139914172836,44.65372115851981,449
3480000,-20678.037253496368,10742.0859375,-9935.951315996368,301.7577890399334,45.15455364001533,449
3485000,-20638.043373275374,10406.6875,-10231.355873275374,292.3360536771457,45.186070051735236,449
3490000,-20795.705730938542,10718.853515625,-10076.852215313542,301.10516306953696,44.96533272454035,449
3495000,-20669.92707114639,10692.703125,-9977.22394614639,300.3705679356455,44.84055705999012,449
3500000,-20825.803691643145,10167.83984375,-10657.963847893145,285.62654296510016,45.10580198805974,449
3505000,-21021.297829573596,10594.1708984375,-10427.126931136096,297.60268216283805,44.674608076877796,449
3510000,-20957.470475545735,10553.42578125,-10404.044694295735,296.45810404754377,44.370053318873246,449
3515000,-20352.32289159912,10666.1796875,-9686.14320409912,299.62549347763934,45.11890908122927,449
3520000,-20834.964981993442,10767.23828125,-10067.726700743442,302.4643478668998,45.028204368640324,449
3525000,-20987.201488478022,10703.3857421875,-10283.815746290522,300.6706551777711,44.082928133095564,449
3530000,-20838.885208119566,10476.947265625,-10361.937942494566,294.3097328728642,45.00945587441846,449
3535000,-20677.7462192909,10328.4580078125,-10349.2882114784,290.13849551781203,44.936545211139034,449
3540000,-20704.781018873182,10624.8544921875,-10079.926526685682,298.4646202876744,44.21799881977719,449
3545000,-20865.44323586754,10517.2939453125,-10348.14929055504,295.443118411617,45.05849279465369,449
3550000,-20464.09647065535,10486.8720703125,-9977.22440034285,294.58853227333236,44.808172318692534,449
3555000,-20918.20029117746,10694.533203125,-10223.667088052462,300.42197697593656,44.83750277213172,449
3560000,-20649.152262375428,10463.4033203125,-10185.748942062928,293.9292675688109,44.450298917936045,449
3565000,-20989.801170118473,10616.908203125,-10372.892966993473,298.24139971091455,44.642383112565135,449
3570000,-21001.723031583024,10611.7998046875,-10389.923226895524,298.09789880922716,44.60289173686226,449
3575000,-20579.748628400543,10562.1455078125,-10017.603120588043,296.7030513905312,44.105570782217015,449
3580000,-20793.106183390497,10651.1015625,-10142.004620890497,299.2019312673442,44.9103100345511,449
3585000,-20568.91146106596,10699.7412109375,-9869.17025012846,300.56827602175935,44.87326692838653,449
3590000,-20774.81260515054,10744.5771484375,-10030.235456713039,301.82777007610326,45.076917607871195,449
3595000,-20701.97611867526,10659.8515625,-10042.124556175258,299.4477290266865,44.781265310700554,449
3600000,-21042.540939828526,10591.640625,-10450.900314828526,297.53160381524253,44.96894744596563,449
3605000,-21043.08297895672,10430.7392578125,-10612.343721144221,293.0116957546948,44.91683928259364,449
3610000,-20762.754852081227,10576.955078125,-10185.799773956227,297.11906958477505,45.387611427247684,449
3615000,-20826.82980575261,10613.2412109375,-10213.588594815112,298.1383896008331,45.23263183210957,449
3620000,-20605.15468955091,10343.0185546875,-10262.13613486341,290.54751835171743,45.37801263906453,449
3625000,-20738.930781391085,10677.8173828125,-10061.113398578585,299.95240998412163,45.202407895901146,449
3630000,-20672.504151124303,10641.841796875,-10030.662354249303,298.94181359389745,45.31142464443675,449
3635000,-20825.813335043116,10750.314453125,-10075.498881918116,301.9889376917434,44.62342550355889,449
3640000,-20772.71607403623,10621.0390625,-10151.67701153623,298.3574403941755,44.48323327774417,449
3645000,-20527.352731182677,10661.8203125,-9865.532418682677,299.5030335225385,44.73311118328588,449
3650000,-20279.44716613037,10567.7275390625,-9711.719627067869,296.8598571932544,45.572794933300536,449
3655000,-20600.91981220321,10795.0546875,-9805.86512470321,303.2457433330945,44.89505840815722,449
3660000,-20844.245301647214,10579.3369140625,-10264.908387584714,297.18597814895315,44.68093528322325,449
3665000,-20794.95344798907,10576.232421875,-10218.721026114072,297.0987693234008,44.46725705380642,449
3670000,-20839.84274756386,10726.068359375,-10113.77438818886,301.3078364898517,44.19283605286398,449
3675000,-20827.044156073767,10632.1513671875,-10194.892788886267,298.66959806198304,44.23474400243621,449
3680000,-20806.813228359708,10632.44921875,-10174.364009609708,298.6779650616035,45.108054222992585,449
3685000,-20865.07901786719,10695.19140625,-10169.887611617189,300.44046667345845,44.947476128514474,449
3690000,-20779.556984159834,10542.37109375,-10237.185890409834,296.14756491408906,44.31025402478117,449
3695000,-20986.22514087992,10635.41796875,-10350.80717212992,298.7613607299517,44.629517085795605,449
3700000,-20436.44416198088,10802.0595703125,-9634.384591668379,303.44251870449654,45.20965428849174,449
3705000,-21002.575246005217,10886.896484375,-10115.678761630217,305.82568709147637,45.133209781778056,449
3710000,-20581.289466309914,10386.6083984375,-10194.681067872414,291.7720081715836,44.58883667230517,448
3715000,-20735.610655816432,10703.2353515625,-10032.375304253932,300.66643052878237,44.74175054783347,448
3720000,-21093.278928658503,10690.125,-10403.153928658503,300.29814538155364,44.225039372164076,448
3725000,-20567.29001744966,10348.2021484375,-10219.08786901216,290.69313157789924,44.863335264433424,448
3730000,-20658.82958327704,10721.23828125,-9937.591302027038,301.172153932072,44.91885436328074,448
3735000,-20930.597936671853,10432.859375,-10497.738561671853,293.0712523323212,44.390542051482974,448
3740000,-20539.198167119117,10432.01171875,-10107.186448369117,293.04744067438486,44.204438737274636,448
3745000,-20600.611737734347,10306.66796875,-10293.943768984347,289.5263877718071,45.09864419940145,448
3750000,-20635.825113951825,10641.01171875,-9994.813395201825,298.91849572610266,44.53950463559814,448
3755000,-20852.972678717342,10285.384765625,-10567.587913092342,288.9285176415499,44.4725328865672,448
3760000,-20664.339348121008,10500.86328125,-10163.476066871008,294.9815617932092,44.70616715117242,448
3765000,-20656.618898173576,10504.5302734375,-10152.088624736076,295.08457190329074,44.31312008725312,448
3770000,-20840.515448008926,10552.21875,-10288.296698008926,296.4241971244916,44.62367828598403,448
3775000,-20682.793017189455,10416.029296875,-10266.763720314455,292.5984757045863,44.58771150432242,448
3780000,-20745.00106524062,10600.669921875,-10144.33114336562,297.7852473512781,43.88633692976922,448
3785000,-20741.03543114019,10387.255859375,-10353.77957176519,291.79019610846353,44.70250523902884,448
3790000,-20637.219060037576,10709.4736328125,-9927.745427225076,300.84167116345634,45.15296657654153,448
3795000,-20684.41116915742,10633.2578125,-10051.153356657422,298.7006794081141,45.318232047178526,448
3800000,-20815.775896451727,10779.578125,-10036.197771451727,302.81098854625793,44.89295945815747,448
3805000,-20793.946134525904,10496.2978515625,-10297.648282963404,294.85331352033813,44.48842892815221,448
3810000,-20694.985896513448,10658.892578125,-10036.093318388448,299.4207900311871,44.42391052842436,448
3815000,-20594.530424708253,10566.1728515625,-10028.357573145753,296.8161841985141,43.77615560233665,448
3820000,-20648.76270671752,10457.525390625,-10191.23731609252,293.76414963203837,44.36670356882528,448
3825000,-20842.98713604799,10546.3515625,-10296.635573547988,296.25938094836124,44.18437393018,448
3830000,-20767.712635758828,10666.4462890625,-10101.266346696328,299.63298262811935,43.93783489105886,448
3835000,-20832.136521239125,10645.0009765625,-10187.135544676625,299.03055865544565,44.30225184284812,448
3840000,-20773.52313016147,10352.0224609375,-10421.50066922397,290.80044863532635,45.074537708394935,448
3845000,-20495.46152287707,10399.1484375,-10096.31308537707,292.1242725719981,44.035899506585146,448
3850000,-20791.832785515842,10616.322265625,-10175.510519890842,298.22494003953005,44.573709362528795,448
3855000,-20882.27846764875,10434.04296875,-10448.23549889875,293.1045008685179,45.07063250178368,448
3860000,-20654.829882157443,10829.689453125,-9825.140429032443,304.2186745086338,44.35878697199838,448
3865000,-20594.0436054514,10723.04296875,-9871.0006367014,301.2228497199363,44.86811482528683,448
3870000,-20613.7538869376,10331.486328125,-10282.2675588126,290.22356458608436,45.00566608227818,448
3875000,-20656.529768720182,10711.876953125,-9944.652815595182,300.9091832489185,44.95604405776109,448
3880000,-20930.03303650637,10820.3447265625,-10109.688309943871,303.9561701828363,44.387658138495254,448
3885000,-20702.46094993342,10639.671875,-10062.789074933418,298.8808579442034,44.479264670818054,448
3890000,-20574.209523852638,10519.068359375,-10055.141164477638,295.49296378312647,44.67601585053835,448
3895000,-21044.604589397277,10453.5107421875,-10591.093847209777,293.65137345026875,44.29112908609022,448
3900000,-20650.20321947722,10732.2275390625,-9917.975680414718,301.48085506888873,44.052798322187144,448
3905000,-20755.194526989013,10616.3408203125,-10138.853706676513,298.22546126245726,44.63807438621461,448
3910000,-21030.43701310805,10598.970703125,-10431.46630998305,297.7375143042629,44.058181565374475,448
3915000,-20781.232726012837,10836.9169921875,-9944.315733825337,304.42170455516197,44.68624137491759,448
3920000,-20631.208356514777,10168.447265625,-10462.761090889777,285.6436061577687,44.655776693196835,448
3925000,-20791.57943208769,10497.89453125,-10293.684900837688,294.89816612486095,43.79508581747784,448
3930000,-20629.70348435061,10637.818359375,-9991.885124975612,298.82879051705703,44.885242450338765,448
3935000,-20786.42247020385,10619.947265625,-10166.475204578848,298.326770539829,44.673220563065726,448
3940000,-21028.730352901606,10591.537109375,-10437.193243526606,297.5286959399646,45.13549812420251,448
3945000,-20614.29625748878,10364.060546875,-10250.235710613779,291.13861258392143,44.67082151194944,448
3950000,-20822.490809348063,10657.4638671875,-10165.026942160563,299.38065586579455,44.934619944016184,448
3955000,-20749.334108623007,10829.44140625,-9919.892702373007,304.21170658108105,44.49083514728555,448
3960000,-20630.709408901836,10367.5126953125,-10263.196713589336,291.23558748116193,44.392567579543964,448
3965000,-20738.030574945165,10570.25390625,-10167.776668695165,296.93082580970736,44.69609696750766,448
3970000,-20577.55947780414,10629.564453125,-9947.995024679141,298.5969286128203,44.33686909996468,448
3975000,-20908.919874743573,10525.140625,-10383.779249743573,295.6635408442414,43.9351663001196,448
3980000,-21030.649176659514,10637.6474609375,-10393.001715722014,298.82398977956984,44.05856337802568,448
3985000,-20680.687574928437,10496.15625,-10184.531324928437,294.8493357664202,44.654107463024275,448
3990000,-20787.642022853906,10612.9140625,-10174.727960353906,298.1291996176434,44.24506656894539,448
3995000,-20893.21623203678,10609.4326171875,-10283.783614849279,298.0314017368337,43.96907869847994,448
4000000,-20804.963380526984,10699.4912109375,-10105.472169589484,300.5612532286353,44.67850601347636,448
4005000,-20798.557858049942,10527.458984375,-10271.098873674942,295.72866627735283,43.982879648355805,448
4010000,-20804.416103160474,10505.61328125,-10298.802821910474,295.11499486256645,44.445566394426,448
4015000,-20354.045954200483,10639.0673828125,-9714.978571387983,298.8638770498917,44.029899301666234,448
4020000,-20820.512095792248,10583.80859375,-10236.703502042248,297.3115928744027,43.981866060618586,448
4025000,-20813.09049053659,10750.4697265625,-10062.62076397409,301.9932995046603,44.31618672259774,448
4030000,-20865.30773468819,10525.3544921875,-10339.953242500691,295.6695486242968,43.871930418074804,448
4035000,-20801.944382250935,10680.251953125,-10121.692429125935,300.0207999187244,44.32822325138723,448
4040000,-20686.682152204492,10760.6875,-9925.994652204492,302.2803287408208,44.554810219045486,448
4045000,-20610.70374693784,10668.07421875,-9942.629528187841,299.67871308178263,44.1491415342791,448
4050000,-20817.47454933451,10957.46484375,-9860.00970558451,307.8080350474574,44.32966886533125,448
4055000,-20856.261410847103,10497.859375,-10358.402035847103,294.8971785445779,44.7409101599234,448
4060000,-20791.990022243423,10990.8974609375,-9801.092561305923,308.7471964638728,45.07768006938409,448
4065000,-20579.65281782714,10941.0693359375,-9638.58348188964,307.3474660093327,44.474653088874575,448
4070000,-20521.3625154272,10283.595703125,-10237.766812302201,288.87826077825576,44.80792406307489,448
4075000,-20750.66711183604,10595.6708984375,-10154.99621339854,297.64481892158244,43.885450997599186,448
4080000,-21074.46559569778,10504.4853515625,-10569.98024413528,295.08330999515124,44.15395524578159,448
4085000,-20651.480364261006,10646.76171875,-10004.718645511006,299.08001996795616,43.95586115982212,448
4090000,-20808.953903314177,10641.19921875,-10167.754684564177,298.92376282094574,44.228224656640535,448
4095000,-20661.595802871874,10634.8994140625,-10026.696388809374,298.7467939207764,43.86295722044265,448
4100000,-20601.534907911104,10733.74609375,-9867.788814161104,301.5235130505603,44.33543941942556,448
4105000,-20708.219468057825,10758.705078125,-9949.514389932825,302.22464018596986,44.53856311099522,448
4110000,-20867.10937929699,10322.1796875,-10544.929691796991,289.9621301389268,45.00605797691121,448
4115000,-20893.433293698283,10725.5458984375,-10167.887395260783,301.2931599495339,44.59408817930632,447
4120000,-20956.788090909846,10263.087890625,-10693.700200284846,288.3021722797974,44.079290304328175,447
4125000,-20519.007389735678,10563.12890625,-9955.878483485678,296.7306762056715,43.86045565797418,447
4130000,-20667.784925663625,10655.728515625,-10012.056410038625,299.33190780571067,44.158181507085054,447
4135000,-20639.617380067328,10394.5693359375,-10245.048044129828,291.995640240128,43.82968769605798,447
4140000,-20850.190981773834,10847.4228515625,-10002.768130211334,304.71682646308653,44.197308913777256,447
4145000,-20977.593485054327,10667.10546875,-10310.488016304327,299.6514997584269,44.48517297544913,447
4150000,-20904.086299688643,10457.3115234375,-10446.774776251143,293.75814185198305,44.713610948253255,447
4155000,-20895.64743965867,10488.4375,-10407.209939658671,294.6325070287147,44.42405396841255,447
4160000,-20824.535637919544,10746.1142578125,-10078.421380107044,301.870949280702,44.702245092616494,447
4165000,-20928.42112228935,10564.3828125,-10364.03830978935,296.7658999024344,44.67302895594464,447
4170000,-20705.83045695677,10658.1318359375,-10047.69862101927,299.39941989117284,44.669925812572956,447
4175000,-20548.263859047598,10634.7265625,-9913.537296547598,298.741938317718,44.62499477305391,447
4180000,-20875.586467873916,10762.5166015625,-10113.069866311416,302.33171034832617,44.19911727869616,447
4185000,-20477.733506589633,10438.2529296875,-10039.480576902133,293.22276360741574,44.74688894521554,447
4190000,-21000.909063311585,10735.34765625,-10265.561407061585,301.5685028190113,45.14047358672164,447
4195000,-20842.661841861336,10513.234375,-10329.427466861336,295.32908032170786,44.93379801248852,447
4200000,-20774.675829779982,10565.7353515625,-10208.940478217482,296.803894310547,44.01331613723889,447
4205000,-20794.6994010451,10424.64453125,-10370.054869795102,292.8404877395101,44.219271082046916,447
4210000,-20888.951900802873,10629.439453125,-10259.512447677873,298.59341721625833,44.170242955658956,447
4215000,-20524.86277579755,10678.716796875,-9846.145978922548,299.9776755796969,44.70064732372227,447
4220000,-20890.41218566484,10547.12109375,-10343.291091914842,296.28099798344624,44.63341927549133,447
4225000,-20726.932698043704,10688.1376953125,-10038.795002731204,300.24231966277443,44.54255327850985,447
4230000,-20698.94459558728,10684.4248046875,-10014.51979089978,300.1380202117678,44.66967815823684,447
4235000,-20770.462293918725,10699.62890625,-10070.833387668725,300.5651212514107,44.62318248432952,447
4240000,-20878.807399509315,10423.6162109375,-10455.191188571815,292.81160101623027,44.27298128593793,447
4245000,-20769.049580992054,10383.2158203125,-10385.833760679554,291.6767066742672,44.610664779481624,447
4250000,-21017.65648469579,10754.154296875,-10263.502187820792,302.0968034048833,44.6509628176215,447
4255000,-20746.599087908762,10753.068359375,-9993.530728533762,302.0662981472507,44.34605918970315,447
4260000,-20681.087390412955,10705.091796875,-9975.995593537955,300.7185802542857,44.23595113083366,447
4265000,-20830.877171843866,10539.265625,-10291.611546843866,296.06032865575105,44.50957312804676,447
4270000,-20946.369434427077,10463.962890625,-10482.406543802077,293.9449865549831,44.22445942328541,447
4275000,-20749.79682453611,10677.734375,-10072.062449536112,299.9500781973422,44.19393121327619,447
4280000,-20939.5970459816,10321.97265625,-10617.624389731602,289.9563143883709,44.28565312416047,447
4285000,-20866.031723485576,10477.9482421875,-10388.083481298076,294.33785147814604,43.9207531800513,447
4290000,-20723.764647581324,10687.6865234375,-10036.078124143824,300.2296457158084,43.933173733324175,447
4295000,-21116.883882105496,10532.7060546875,-10584.177827417996,295.87606263460134,44.02197893422728,447
4300000,-20473.306609212203,10504.3984375,-9968.908171712203,295.0808684772292,44.41205048993374,447
4305000,-21000.720089230963,10599.998046875,-10400.722042355963,297.76637359475717,44.03223978215125,447
4310000,-20555.693009847862,10915.900390625,-9639.792619222862,306.6404408250104,44.252193587774194,447
4315000,-20855.078314872473,10563.8828125,-10291.195502372473,296.75185431618627,44.227036920307285,447
4320000,-20783.488276772594,10328.712890625,-10454.775386147594,290.14565547486427,44.47896735506929,447
4325000,-20690.178487945,10583.4580078125,-10106.720480132499,297.30174450435766,44.70140422040371,447
4330000,-20822.222332686215,10453.990234375,-10368.232098311215,293.6648429480184,44.06328908562522,447
4335000,-20583.224859921684,10752.3046875,-9830.920172421684,302.0448457088795,44.08238646790753,447
4340000,-20609.351921763533,10598.54296875,-10010.808953013533,297.7254987441523,44.985327086641725,447
4345000,-20812.37815011479,10796.439453125,-10015.93869698979,303.2846430231333,44.501906349983564,447
4350000,-20837.114656112593,10553.892578125,-10283.222077987593,296.47121691908006,44.72839849857386,447
4355000,-20998.623070461283,10507.6806640625,-10490.942406398783,295.1730700697682,44.51332604746216,447
4360000,-20791.31355432018,10767.6748046875,-10023.638749632679,302.4766103220813,44.75771375273754,447
4365000,-20724.693866834466,10369.408203125,-10355.285663709466,291.2888345180908,44.616648142011385,447
4370000,-20600.80356674119,10823.158203125,-9777.64536361619,304.0352040382677,44.26194971171871,447
4375000,-20485.34842807651,10741.283203125,-9744.065224951511,301.7352392901366,44.62337386699992,447
4380000,-20573.21219435094,10593.5849609375,-9979.627233413441,297.5862224914535,44.01030989422436,447
4385000,-20611.1823626649,10769.1904296875,-9841.991932977398,302.5191860053959,44.223496106528586,447
4390000,-20435.397963589203,10351.0546875,-10084.343276089203,290.7732627447562,44.23790187679219,447
4395000,-21249.926908227804,10587.640625,-10662.286283227804,297.41923912525755,44.8849818898393,447
4400000,-20685.904640584224,10754.654296875,-9931.250343709224,302.11084899113143,44.61148314929561,447
4405000,-20460.278993135405,10902.2578125,-9558.021180635405,306.2572048096074,44.58338625185574,447
4410000,-20908.89054132902,10657.15625,-10251.73429132902,299.3720145383176,44.31271870940514,447
4415000,-20736.96215048067,10515.0263671875,-10221.935783293171,295.3794194833589,44.367591136703346,447
4420000,-20833.30212066599,10282.228515625,-10551.07360504099,288.83985487835855,44.94827496214495,447
4425000,-20908.084909078883,10688.880859375,-10219.204049703883,300.2631960126472,43.99680460372726,447
4430000,-21022.56417586803,10528.337890625,-10494.226285243029,295.75335578442963,43.65441874861718,447
