#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
2950000,-1323.1765656055068,10679.638671875,9356.462106269493,300.00357212934193,1355.9239311072402,464
2955000,-1201.829819074017,10801.8125,9599.982680925983,303.4355782097294,1356.6085981966978,464
2960000,-1206.2376952930208,10691.611328125,9485.37363283198,300.33989808129905,1356.8877939282681,464
2965000,-1170.5750237666361,10391.0615234375,9220.486499670864,291.89710167410607,1357.298859131875,464
2970000,-1274.2385344926442,10613.611328125,9339.372793632356,298.14878662659095,1357.0151867327002,464
2975000,-1040.2853732081567,10544.552734375,9504.267361166843,296.2088497572107,1357.5267255206877,464
2980000,-1029.512315950502,10394.103515625,9364.591199674498,291.9825548013774,1356.530297074129,464
2985000,-1052.5267086343083,10731.544921875,9679.018213240692,301.46167955172575,1357.1857747574147,464
2990000,-1245.524354394176,10937.158203125,9691.633848730824,307.23759770284096,1357.2555358197599,464
2995000,-963.3088358617242,10399.6494140625,9436.340578200776,292.13834559103185,1357.12585821651,464
3000000,-881.1637293397362,10563.46875,9682.305020660264,296.7402228150745,1357.1633304025088,464
3005000,-1375.7347097585152,10610.50390625,9234.769196491485,298.0614955026817,1357.212824518582,464
3010000,-1504.7547321537568,10724.3955078125,9219.640775658743,301.2608441280489,1356.9564961667359,464
3015000,-1124.0939779557375,10703.6796875,9579.585709544262,300.678912446249,1357.4122132368666,464
3020000,-735.9321808571985,10899.46875,10163.536569142801,306.178856773817,1357.5025062637706,464
3025000,-729.9724789466272,10678.99609375,9949.023614803373,299.9855213563902,1356.8704133236301,464
3030000,-1118.0983297536586,10548.9208984375,9430.822568683841,296.3315566073824,1357.309735611305,464
3035000,-1432.2498135506903,10484.087890625,9051.83807707431,294.51032140147026,1355.8277500140998,464
3040000,-1265.1833776483109,10484.9697265625,9219.78634891419,294.535093206904,1356.3605291039871,464
3045000,-1064.71268232273,10669.6103515625,9604.89766923977,299.7218648535958,1356.1759225186395,464
3050000,-1335.4234985104413,10695.5244140625,9360.100915552059,300.4498212533621,1356.0876764625395,464
3055000,-943.4515586222406,10723.099609375,9779.64805075276,301.22444082150344,1356.797314699541,464
3060000,-976.8523350012983,10499.85546875,9523.003133748702,294.95325115842786,1357.0164101260902,464
3065000,-1163.5577151388425,10862.8994140625,9699.341698923658,305.15158124992314,1357.1743660006555,464
3070000,-1202.2406231257191,10482.958984375,9280.71836124928,294.4786091012694,1356.7454500866288,464
3075000,-1168.0783051830367,10398.431640625,9230.353335441963,292.1041369073377,1356.834562391036,464
3080000,-894.6578765608283,10475.30859375,9580.650717189172,294.2637006585588,1356.5051376722652,464
3085000,-1169.5976126909081,10287.529296875,9117.931684184092,288.98876003881725,1356.7029991069412,464
3090000,-1352.8334158907383,10640.5859375,9287.752521609262,298.9065350315633,1357.2244265189925,464
3095000,-942.0818304940185,10785.6513671875,9843.569536693481,302.98159304015854,1355.8364858918003,464
3100000,-1109.1131642359687,10702.0078125,9592.894648264031,300.6319475172318,1355.9466911585666,464
3105000,-1096.340586862294,10550.22265625,9453.882069387706,296.3681245106417,1356.5819009658678,464
3110000,-935.9824822135706,10558.7734375,9622.79095528643,296.6083259817132,1356.2457144591888,464
3115000,-1192.59750783247,10426.4482421875,9233.85073435503,292.89115609458884,1357.0219014811612,464
3120000,-679.1263781434973,10758.61328125,10079.486903106503,302.22206150411955,1357.59603315306,464
3125000,-1323.5976662115863,10691.2783203125,9367.680654100914,300.3305435013955,1356.5346903105285,464
3130000,-1260.3541134491097,10689.134765625,9428.78065217589,300.2703285369138,1356.3613590136374,464
3135000,-886.4868275205372,10589.6025390625,9703.115711541963,297.47435159161,1356.3027004602534,464
3140000,-899.4834303176467,10821.2734375,9921.790007182353,303.98225876198075,1356.4068404374311,464
3145000,-1203.1541029736836,10868.4833984375,9665.329295463816,305.3084419182177,1357.2199488434715,464
3150000,-882.8075529402558,10634.337890625,9751.530337684744,298.7310200690329,1357.0275574713878,464
3155000,-1374.6459495163435,10405.158203125,9030.512253608656,292.29309393483203,1356.848889523242,464
3160000,-1112.084555736641,10744.689453125,9632.604897388359,301.830924846452,1356.9813210473208,464
3165000,-982.2633929816075,10732.1318359375,9749.868442955893,301.47816665589596,1357.056655533725,464
3170000,-1063.4090851883375,10323.52734375,9260.118258561663,289.9999873831112,1356.8333033067863,464
3175000,-1113.4171924007096,10458.294921875,9344.87772947429,293.7857666671234,1356.9161425058078,464
3180000,-810.5840136821644,10591.837890625,9781.253876942836,297.537145237942,1357.2191562002533,464
3185000,-724.1275365369511,10793.7470703125,10069.619533775549,303.2090108331214,1356.0261612939612,464
3190000,-1252.0442023963842,10252.486328125,9000.442125728616,288.00436195888,1356.767678827975,464
3195000,-1222.8839021235617,10590.015625,9367.131722876438,297.4859556599361,1357.7183897064328,464
3200000,-1127.5896920144296,10389.814453125,9262.22476111057,291.8620700068426,1357.3224598525178,464
3205000,-914.6933868859342,10625.333984375,9710.640597489066,298.47808978542406,1357.1991164738804,464
3210000,-884.2666347032937,10529.01953125,9644.752896546706,295.772503868807,1356.772314501335,464
3215000,-1145.7431827096152,10488.00390625,9342.260723540385,294.62032687189014,1356.8479127364856,464
3220000,-1289.7657538383792,10753.6015625,9463.83580866162,302.0812764482106,1357.3207086169741,464
3225000,-1430.4844743162685,10863.83984375,9433.355369433732,305.17799902249527,1357.111171000448,464
3230000,-845.8195263292582,10829.5,9983.680473670742,304.2133525482195,1358.0719556910926,464
3235000,-1516.5482215570519,10425.0771484375,8908.528926880448,292.85264046354905,1357.680713415736,464
3240000,-953.1784418221359,10396.482421875,9443.303980052864,292.0493810671985,1358.202871566885,464
3245000,-1138.7637629583915,10756.140625,9617.376862041609,302.15260169087685,1357.1698870990447,464
3250000,-1073.192646689582,10522.298828125,9449.106181435418,295.58371143802646,1357.2729447220054,464
3255000,-1117.5813201784185,10507.078125,9389.496804821581,295.15614404102774,1357.5492202804976,464
3260000,-1068.5429001968005,10679.46484375,9610.9219435532,299.99868909349783,1356.3710268890427,464
3265000,-1033.0142966245621,10876.154296875,9843.140000250438,305.5239264494267,1356.782690124211,464
3270000,-1192.4297173283849,10756.52734375,9564.097626421615,302.16346507399066,1356.749891426365,464
3275000,-1165.4061886178679,10422.4453125,9257.039123882132,292.7787091062469,1356.1927686833844,464
3280000,-1079.8959592832834,10697.6533203125,9617.757361029217,300.50962472605914,1356.8613239414678,464
3285000,-827.8113138430926,10696.01953125,9868.208217406907,300.463729675682,1356.319666867919,464
3290000,-881.2304036449204,10678.634765625,9797.40436198008,299.97537122570304,1356.7917821989377,464
3295000,-1055.468902026245,10573.1494140625,9517.680512036255,297.01216401913257,1356.9831898100276,464
3300000,-1033.832786211904,10702.958984375,9669.126198163096,300.658667050446,1357.6589594055185,464
3305000,-929.7696528401721,10827.072265625,9897.302612784828,304.1451546431163,1356.6187519278453,464
3310000,-1247.4167894738785,10364.0068359375,9116.590046463622,291.1371037807112,1356.602683095606,464
3315000,-1192.224638851665,10497.4482421875,9305.223603335835,294.8856293418231,1356.2041649706896,464
3320000,-1075.4728939898778,10487.4267578125,9411.953863822622,294.6041140955764,1356.7869308753473,464
3325000,-1304.1185658752802,10707.1806640625,9403.06209818722,300.7772589827715,1357.0129960629633,464
3330000,-1106.992267151014,10848.552734375,9741.560467223986,304.748566196073,1357.3790440208404,464
3335000,-1283.6577458915854,10352.33203125,9068.674285358415,290.8091448283745,1356.9414764075564,464
3340000,-900.426146993399,10297.875,9397.448853006601,289.2793829698967,1356.761221416861,464
3345000,-1116.6272835430136,10661.521484375,9544.894200831986,299.49463909013235,1357.5829838932486,464
3350000,-889.8779106831789,10700.759765625,9810.881854941821,300.5968884171828,1355.982682353148,464
3355000,-1269.1564286382636,10678.6171875,9409.460758861736,299.97487743556155,1356.970899306975,464
3360000,-1004.6879719249264,10788.77734375,9784.089371825074,303.06940538699496,1357.4551416673019,464
3365000,-1078.5992737594206,10563.59765625,9484.99838249058,296.74384394277916,1357.2770942557797,464
3370000,-926.7361380909133,10524.216796875,9597.480658784087,295.6375894290251,1356.9364172575545,464
3375000,-935.9870273162378,10734.13671875,9798.149691433762,301.53448616481666,1357.5196517802701,464
3380000,-1051.119755929656,10736.251953125,9685.132197195344,301.5939055785148,1357.432552613296,464
3385000,-1160.5338773127733,10361.720703125,9201.186825812227,291.0728836295259,1356.8681390894646,464
3390000,-820.5834713224613,10441.392578125,9620.809106802539,293.31096001325113,1356.8836599986755,464
3395000,-1213.2560907100706,10805.2705078125,9592.01441710243,303.5327177036837,1356.9413174577949,464
3400000,-1277.278729634796,10636.189453125,9358.910723490204,298.78303263060803,1356.731141269512,464
3405000,-1141.4819646849792,10561.658203125,9420.17623844002,296.6893624304964,1356.6479760411034,464
3410000,-1114.1144514160987,10764.353515625,9650.239064208901,302.38331141811665,1356.137700750323,464
3415000,-1139.625848180891,10877.345703125,9737.71985494411,305.55739444790856,1356.829798203935,464
3420000,-945.4080286144454,10833.482421875,9888.074393260555,304.325223448063,1356.6558232301115,464
3425000,-1055.8934354969824,10448.166015625,9392.272580128018,293.50123381445627,1355.9619840127605,464
3430000,-1329.9045514708705,10392.126953125,9062.22240165413,291.92703084324023,1356.4936841110107,464
3435000,-915.5787373365893,10551.43359375,9635.85485641341,296.4021411648364,1355.4207111925052,464
3440000,-845.7889733006887,10653.859375,9808.070401699311,299.27940145399407,1355.953211376448,464
3445000,-660.5656591795705,10805.27734375,10144.71168457043,303.5329097331832,1356.1177311090935,464
3450000,-1080.911020875952,10616.8603515625,9535.949330686548,298.2400555044182,1355.4905155484385,464
3455000,-1191.5760428517242,10639.142578125,9447.566535273276,298.865989374386,1356.2701710468964,464
3460000,-866.2720754152397,10689.6689453125,9823.39686989726,300.28533427065935,1356.8283504695405,464
3465000,-948.8293950017687,10536.6875,9587.858104998231,295.9879061016591,1357.2225502066196,464
3470000,-1067.0324640630279,10214.8525390625,9147.820074999472,286.94718469863756,1357.0568543546242,464
3475000,-1310.9486656359659,10633.5810546875,9322.632389051534,298.7097596601613,1355.7081740968194,464
3480000,-872.0975989449507,10800.1171875,9928.01958855505,303.38795489385683,1355.9354659293817,464
3485000,-1316.4863206107548,10531.5546875,9215.068366889245,295.8437193803307,1355.3925510218176,464
3490000,-1046.5912161094166,10648.5361328125,9601.944916703083,299.1298653394656,1354.9253062765788,464
3495000,-1147.5570346595778,10246.0693359375,9098.512301277922,287.8241011244338,1354.7934243978505,464
3500000,-1132.6273975646036,10728.220703125,9595.593305560396,301.3682983494042,1354.5818532502228,464
3505000,-1046.4069483495405,10406.359375,9359.95242665046,292.32683626117034,1354.9613628334528,464
3510000,-588.8526978728623,10439.064453125,9850.211755252138,293.24556025228327,1354.4834701059413,464
3515000,-1001.2921345465002,10715.8349609375,9714.542826391,301.02036832912097,1355.168189277262,464
3520000,-1312.292819736278,10425.064453125,9112.771633388722,292.8522838373357,1354.146975330831,464
3525000,-1201.4332006159675,10712.4951171875,9511.061916571532,300.9265482022292,1353.7909688684547,464
3530000,-905.1354241879162,10918.48828125,10013.352857062084,306.7131377069587,1354.322314832787,464
3535000,-1073.9280156649766,10653.48828125,9579.560265585023,299.26897699545054,1354.5029155774946,464
3540000,-1245.4930590141448,10397.0458984375,9151.552839423355,292.0652097845133,1354.627745273796,464
3545000,-1035.9620324221469,10851.7197265625,9815.757694140353,304.8375307199064,1353.8348832697502,464
3550000,-1323.6401636924274,10650.6279296875,9326.987765995073,299.18862636630837,1354.4566275156571,464
3555000,-1014.6739218609146,10252.20703125,9237.533109389085,287.9965161821867,1353.2658959950215,464
3560000,-645.9753970078309,10478.7421875,9832.76679049217,294.3601543328721,1353.5225097308307,464
3565000,-1108.720958290447,10676.7080078125,9567.987049522053,299.9212463396336,1353.6096015470462,464
3570000,-1026.6539833915012,10522.5546875,9495.900704108499,295.5908988278644,1354.1730755119356,464
3575000,-1262.8816392262233,10398.685546875,9135.803907648777,292.11126943160434,1353.6285713703028,464
3580000,-981.8362579100794,10819.552734375,9837.71647646492,303.93392219368155,1354.4594793114334,464
3585000,-1136.0618619070738,10529.3759765625,9393.314114655426,295.7825168355659,1354.7954882336917,464
3590000,-755.6803924174164,10575.5625,9819.882107582584,297.07995043245114,1354.231184048282,465
3595000,-1167.5510923052207,10646.943359375,9479.39226706978,299.08512246608535,1353.5554308563524,465
3600000,-1136.9751977652923,10617.5810546875,9480.605856922208,298.2603009002212,1353.9179975477712,465
3605000,-1208.3312663844263,10767.82421875,9559.492952365574,302.48080753828435,1354.6029102195412,465
3610000,-1066.8396138178505,10582.90234375,9516.06272993215,297.28613524932797,1353.8522415991017,465
3615000,-940.1711940554815,10560.4384765625,9620.267282507019,296.65509888123086,1353.2932051344542,464
3620000,-711.5401010809583,10706.5625,9995.022398919042,300.75989402946084,1353.5821886956924,465
3625000,-1177.390291035248,10615.55078125,9438.160490214752,298.2032681388738,1354.3537838360573,465
3630000,-1011.5806517834717,10330.4033203125,9318.822668529028,290.1931416268086,1354.2947552829369,465
3635000,-789.5460385420738,10832.12109375,10042.575055207926,304.28698214487963,1353.5067436061622,465
3640000,-1102.5108558637585,10658.1201171875,9555.609261323742,299.3990906977452,1353.068592018892,465
3645000,-1086.5603163485794,10774.2412109375,9687.68089458892,302.66106837273054,1353.465696936941,465
3650000,-1012.1215439664957,10473.166015625,9461.044471658504,294.20351312686273,1352.8841978959329,465
3655000,-1255.677279388401,10831.9296875,9576.252408111599,304.28160531889404,1352.7949669975635,465
3660000,-1173.8735099238693,10735.490234375,9561.61672445113,301.5725080057149,1352.9320409780871,465
3665000,-1186.7617107031838,10782.1435546875,9595.381843984316,302.8830544741365,1352.4731379886598,465
3670000,-1175.118313331579,10374.306640625,9199.188327293421,291.4264373708655,1352.6895491730718,465
3675000,-1023.3339887499606,10721.478515625,9698.14452687504,301.17890239733964,1353.234982609231,465
3680000,-829.5181574695162,10651.796875,9822.278717530484,299.22146341072056,1352.3998487961203,465
3685000,-1242.1717225096218,10676.173828125,9434.002105615378,299.90624060588806,1352.827780805302,465
3690000,-1118.5924269648094,10788.234375,9669.64194803519,303.05415275817865,1352.380648490781,465
3695000,-980.9891194497468,10778.1904296875,9797.201310237753,302.77200655786226,1352.4211920926266,465
3700000,-1295.0486638405127,10687.462890625,9392.414226784487,300.2233636078966,1352.9566326154807,465
3705000,-1127.5035596505331,10268.75,9141.246440349467,288.46122757094315,1352.784182278068,465
3710000,-1271.7489971047617,10399.947265625,9128.198268520238,292.1467125906523,1353.1967404926386,465
3715000,-1066.6365627136693,10805.78515625,9739.14859353633,303.5471747817164,1352.1771229234653,465
3720000,-1205.9352016863122,10327.4990234375,9121.563821751188,290.11155652231264,1352.321663837541,465
3725000,-1043.6478796111332,10679.533203125,9635.885323513867,300.0006093884927,1352.4330871144814,465
3730000,-888.4993470416084,10762.1376953125,9873.638348270892,302.3210664274975,1353.073912055165,465
3735000,-1016.664242772531,10618.02734375,9601.363100977469,298.272837683259,1353.2286760498944,465
3740000,-952.1709541420714,10524.0673828125,9571.896428670429,295.6333922128221,1352.5474710863532,465
3745000,-1141.5437859738013,10670.611328125,9529.067542151199,299.74998345887764,1352.3790649305326,465
3750000,-921.5399810402305,10769.0986328125,9847.55865177227,302.51660732354566,1351.9092524286361,465
3755000,-846.4956283981446,10477.3046875,9630.809059101855,294.3197732724087,1352.7826561500767,465
3760000,-1202.1165186565777,10555.10546875,9352.988950093422,296.50528843884604,1352.6928277887764,465
3765000,-1042.1552326587844,10818.365234375,9776.210001716216,303.9005639263422,1353.086302811008,465
3770000,-1106.9416686628538,10814.9140625,9707.972393837146,303.8036164618874,1352.1171049046443,465
3775000,-1040.0093605332659,10678.96875,9638.959389466734,299.9847532383922,1352.1743952612683,465
3780000,-932.9564360146614,10892.203125,9959.246688985339,305.9747568486489,1351.9608424684227,465
3785000,-1156.7404577909765,10600.072265625,9443.331807834023,297.7684584864659,1351.9493851024388,465
3790000,-1147.4579145821917,10649.1416015625,9501.683686980308,299.14687366656295,1351.779448890305,465
3795000,-935.4964886368834,10531.326171875,9595.829683238117,295.83730010849075,1352.5922981285455,465
3800000,-1416.7695567014161,10733.396484375,9316.626927673584,301.51369211330086,1352.8144152128518,465
3805000,-1282.9829435248248,10506.689453125,9223.706509600175,295.1452257923427,1352.3312982222947,465
3810000,-1209.445187180172,10753.8955078125,9544.450320632328,302.0895337166885,1353.1007760286686,465
3815000,-1139.3449517628178,10648.4111328125,9509.066181049682,299.1263539429036,1351.4949135349248,465
3820000,-983.9400172452588,10647.130859375,9663.190842129741,299.09038956092843,1351.4696261638344,465
3825000,-1193.789622452401,10453.087890625,9259.298268172599,293.63949505408624,1352.7962017153977,465
3830000,-1309.615438835157,10692.09375,9382.478311164843,300.35344987740564,1352.4005609372305,465
3835000,-697.7022358023823,10783.77734375,10086.075107947618,302.92894952451365,1351.8829272171956,465
3840000,-1126.3991397252103,10463.576171875,9337.17703214979,293.93412317186926,1352.3972765840028,465
3845000,-1361.1394667374407,10610.5,9249.36053326256,298.0613857715391,1352.7004415974793,465
3850000,-1081.1412003980513,10465.130859375,9383.989658976949,293.97779616660955,1351.8153493010032,465
3855000,-1333.3825568278116,10338.51171875,9005.129161922188,290.4209160459848,1352.0657033161037,465
3860000,-981.0379471647902,10578.890625,9597.85267783521,297.1734413659152,1351.827621508266,465
3865000,-1237.0289543571125,10622.599609375,9385.570655017887,298.4012779856296,1351.8055312621823,465
3870000,-1116.328908011652,10728.46875,9612.139841988348,301.375266276957,1351.411645298394,465
3875000,-1109.4640126256272,10676.291015625,9566.827002999373,299.909532540165,1351.886925882787,465
3880000,-1080.1345318268723,10750.171875,9670.037343173128,301.9849325050398,1352.6821601716458,465
3885000,-930.2503941562463,10810.81640625,9880.566012093754,303.6885084933383,1352.252827098721,465
3890000,-1049.379845372241,10524.4375,9475.057654627759,295.64378923858,1352.7575309590502,465
3895000,-1185.8820694060123,10564.853515625,9378.971446218988,296.77912250511326,1351.692573950403,465
3900000,-830.5534335058474,10578.5166015625,9747.963168056653,297.16293460901477,1351.6712761940328,465
3905000,-1398.227478992223,10820.2822265625,9422.054747570277,303.9544144845553,1352.2625573503435,465
3910000,-1237.833892255032,10808.5576171875,9570.723724932468,303.6250564601509,1351.7061378762155,465
3915000,-891.6628153280326,10499.9248046875,9608.261989359467,294.95519888620834,1351.0690182224678,465
3920000,-1278.7115247860202,10547.1640625,9268.45253771398,296.2822050260144,1351.131260980915,465
3925000,-1269.0258446143416,10995.140625,9726.114780385658,308.86639191748236,1350.3960423021397,465
3930000,-1242.9827702815091,10377.9697265625,9134.98695628099,291.5293377498044,1351.0282974349118,465
3935000,-1220.0506124519598,10787.3291015625,9567.27848911054,303.02872256588955,1351.6961570162582,465
3940000,-1596.0883490376582,10469.474609375,8873.386260337342,294.09981719714017,1351.4664078650833,465
3945000,-1393.1142486398167,10795.564453125,9402.450204485183,303.26006324719907,1351.301461085642,465
3950000,-954.1385519917094,10605.572265625,9651.43371363329,297.9229599351953,1350.8803904288102,465
3955000,-1187.2221121669572,10546.837890625,9359.615778458043,296.27304247561045,1350.421537119268,465
3960000,-612.8527000986796,10495.37109375,9882.51839365132,294.8272798067649,1351.2237219697513,465
3965000,-1096.0734786114917,10707.525390625,9611.451912013508,300.7869427561028,1350.5275364954907,465
3970000,-1222.1118888497003,10630.693359375,9408.5814705253,298.6286409130212,1350.733397923998,465
3975000,-1065.7442618624336,10808.4111328125,9742.666870950066,303.62094154230476,1351.0981775092603,465
3980000,-803.2500961847545,10621.2587890625,9818.008692877745,298.3636127709447,1350.7064588692565,465
3985000,-998.2095160214085,10537.494140625,9539.284624603592,296.01056558259853,1350.104946162607,465
3990000,-1129.5500393624825,10652.28125,9522.731210637518,299.2350700723984,1350.4583430248101,465
3995000,-1222.7031821720302,10886.021484375,9663.31830220297,305.80110731554214,1350.6996564349636,465
4000000,-1100.067254087553,10691.65234375,9591.585089662447,300.3410502582959,1349.8219224354807,465
4005000,-950.1269618086808,10697.1064453125,9746.97948350382,300.49426236610026,1350.2151719466176,465
4010000,-1108.816419054885,10520.9345703125,9412.118151257615,295.54538783648616,1349.483437263566,465
4015000,-1128.6330740053672,10685.62109375,9556.988019744633,300.1716253741779,1350.0203019064732,465
4020000,-801.4107119282417,10491.6767578125,9690.266045884258,294.7235015786855,1349.618701326053,465
4025000,-1427.8331030187546,10342.1953125,8914.362209481245,290.5243925134222,1349.3781610237083,465
4030000,-1001.1960335987242,10658.2265625,9657.030528901276,299.40208087138006,1349.5777271082327,465
4035000,-930.0194220707344,10600.6982421875,9670.678820116766,297.7860429020617,1349.028890642823,465
4040000,-912.6823769935727,10753.046875,9840.364498006427,302.0656946259666,1349.2384597805255,465
4045000,-1196.7461540611548,10705.0517578125,9508.305603751345,300.71745551007444,1348.335378976363,465
4050000,-1219.690892068451,10600.0693359375,9380.378443869049,297.7683761881089,1348.3218673245344,465
4055000,-1087.3424662658072,10664.7509765625,9577.408510296693,299.58535931224674,1348.3653711463212,465
4060000,-1094.7950808101305,10367.03125,9272.23616918987,291.222063117841,1347.5681211404135,465
4065000,-899.4299288744951,10843.55859375,9944.128664875505,304.6082749303056,1347.5240849659974,465
4070000,-986.1523141607759,10718.353515625,9732.201201464224,301.0911174832888,1347.367080460435,465
4075000,-1174.9954158516048,10305.5810546875,9130.585638835895,289.4958550813888,1347.284375176697,465
4080000,-863.3090231486276,10484.3544921875,9621.045469038872,294.5178105519502,1347.1842062056398,465
4085000,-1136.3033405891038,10610.94921875,9474.645878160896,298.07400485293397,1347.430916500016,465
4090000,-1149.499797854136,10741.654296875,9592.154499020864,301.7456637486801,1346.5012786903405,465
4095000,-1407.8782468497375,10545.7353515625,9137.857104712763,296.2420708606219,1346.8677077860802,465
4100000,-1134.1560917021561,10684.857421875,9550.701330172844,300.1501729358068,1347.4322883161572,465
4105000,-1228.0982954358624,10725.65234375,9497.554048314138,301.29615012316873,1346.878761971581,465
4110000,-1308.9132741866342,10683.34765625,9374.434382063366,300.10776184920593,1347.2361787088307,465
4115000,-1232.4492642808327,10637.8359375,9405.386673219167,298.8292843071986,1346.8991486143395,465
4120000,-1135.9631532961794,10543.8857421875,9407.92258889132,296.190113164618,1346.0785794081014,465
4125000,-1208.0866418912192,10607.552734375,9399.46609248378,297.97859362447497,1346.5473426274282,465
4130000,-792.6047715707537,10431.3359375,9638.731165929246,293.02845718672137,1346.871405662401,465
4135000,-1090.550614968568,10741.1357421875,9650.585127218932,301.73109693950477,1346.4996015686638,465
4140000,-1199.1630836012628,10164.61328125,8965.450197648737,285.5359050413427,1345.7787427423416,465
4145000,-1384.4558301683428,10637.9375,9253.481669831657,298.83213731690523,1346.0735260699669,465
4150000,-1219.495666416391,10653.302734375,9433.807067958609,299.2637647661788,1346.0540299907486,465
4155000,-1193.5682789327548,10782.259765625,9588.691486692245,302.8863189756277,1346.0754594998482,465
4160000,-1107.3878515421093,10295.07421875,9187.68636720789,289.20070574067864,1346.0785493167166,465
4165000,-1009.2436392938835,10785.7568359375,9776.513196643617,302.98455578100777,1346.3679172664104,465
4170000,-1142.5129299155524,10413.59375,9271.080820084448,292.530058337198,1346.160301392314,465
4175000,-1096.7199859828688,10549.943359375,9453.223373392131,296.3602787339484,1346.3544368683383,465
4180000,-1061.4361347566737,11032.08984375,9970.653708993326,309.90433879499057,1346.189283452856,465
4185000,-1143.783889347993,10703.5009765625,9559.717087214507,300.6738922464767,1346.33460661926,465
4190000,-1172.0430330472445,10643.5771484375,9471.534115390255,298.9905616539813,1345.855209281189,465
4195000,-1231.483683565617,10331.736328125,9100.252644559383,290.23058737920843,1345.4577026790723,465
4200000,-1027.5500336738041,10676.568359375,9649.018325701196,299.91732345128696,1346.018643665831,465
4205000,-1164.8002198033937,10643.595703125,9478.795483321606,298.9910828769085,1345.759689659728,465
4210000,-1272.0847430847934,10351.009765625,9078.925022540207,290.77200083661677,1345.070885113021,465
4215000,-1546.2355696385348,10688.4638671875,9142.228297548965,300.25148221317846,1344.6644327224399,465
4220000,-1289.471737185857,10665.3076171875,9375.835880001643,299.6009960000621,1345.0695895424135,465
4225000,-852.2621977826057,10516.24609375,9663.983895967394,295.4136830326243,1345.4490750816954,465
4230000,-1030.3198634176806,10827.455078125,9797.13521470732,304.15590829508756,1346.0489728874477,465
4235000,-1109.091049800205,10520.158203125,9411.067153324795,295.52357877190167,1346.0980344441414,465
4240000,-1024.2433315924864,10753.810546875,9729.567215282514,302.0871470643378,1345.4374993766148,465
4245000,-1183.5586262507568,10996.091796875,9812.533170624243,308.8931114506966,1345.4428923846458,465
4250000,-1266.5885641564237,10499.7548828125,9233.166318656076,294.95042558150686,1344.6838178741405,465
4255000,-1326.1280436102534,10868.64453125,9542.516487639747,305.31296832784835,1345.0129588134962,465
4260000,-1116.2835444361262,10746.0185546875,9629.735010251374,301.8682608677092,1344.5070608739916,465
4265000,-906.6047919203702,10532.177734375,9625.57294245463,295.86122149756955,1342.9155858709328,465
4270000,-1068.8884769148572,10459.3271484375,9390.438671522643,293.81476312154587,1343.955822169485,465
4275000,-971.2575658390851,10513.634765625,9542.377199785915,295.34032776382065,1344.2545447242858,465
4280000,-799.7629238656664,10240.3193359375,9440.556412071834,287.66257688258037,1344.3100699663955,465
4285000,-861.6731504847558,10634.361328125,9772.688177640244,298.7316784558883,1343.3827684948317,465
4290000,-1173.6261586181645,10666.732421875,9493.106263256836,299.64102043431205,1343.7761883255607,465
4295000,-1101.7946241409372,10689.91796875,9588.123344609063,300.29232963099776,1343.652438511021,465
4300000,-964.995802318168,10834.640625,9869.644822681832,304.3577587318331,1343.62224795942,465
4305000,-946.3969560807745,10358.40625,9412.009293919225,290.97977675506075,1343.3020211000628,465
4310000,-1309.9189914154704,10618.296875,9308.37788358453,298.28040913209594,1343.6431217535373,465
4315000,-1280.886694454719,10834.650390625,9553.763696170281,304.3580330596895,1342.9776461415581,465
4320000,-845.10517640131,10635.8779296875,9790.77275328619,298.7742815719886,1342.853578479626,465
4325000,-1176.4295729182195,10479.078125,9302.64855208178,294.36959121113256,1343.3000717947104,465
4330000,-1027.3109916567191,10764.31640625,9737.00541459328,302.3822689722623,1342.910019596836,465
4335000,-1390.5405345694453,10696.361328125,9305.820793555555,300.4733311506563,1342.6422257539743,465
4340000,-883.2614551359438,10756.037109375,9872.775654239056,302.14969381559894,1341.9304167948885,465
4345000,-1084.0090574580681,10524.31640625,9440.307348791932,295.6403875731605,1342.3189444828279,465
4350000,-991.1007362058008,10696.3642578125,9705.2635216067,300.4734134490132,1342.2991866793616,465
4355000,-1002.197607506052,10590.9013671875,9588.703759681448,297.5108371965124,1342.8102671967306,465
4360000,-1135.5263681405195,10616.455078125,9480.92870998448,298.2286708983772,1342.6026026796137,465
4365000,-956.3735501298361,10890.13671875,9933.763168620164,305.9167090742328,1341.441187830579,465
4370000,-729.1698340787552,10623.6494140625,9894.479579983745,298.43076823019356,1341.753402745087,465
4375000,-969.8118342446833,10736.28515625,9766.473322005317,301.5948382932266,1342.114673782869,465
4380000,-1054.0785663354764,10890.9482421875,9836.869675852024,305.9395057191004,1342.608330844175,465
4385000,-1126.7310706057178,10763.7578125,9637.026741894282,302.36657741887575,1342.3731249561918,465
4390000,-1204.1133545843768,10410.3974609375,9206.284106353123,292.44027082979534,1342.9129141697,465
4395000,-1140.5909926223103,10737.203125,9596.61213237769,301.620625111729,1342.1598055262632,465
4400000,-1267.2233508758654,10803.078125,9535.854774124135,303.47113109991994,1342.337848951539,465
4405000,-875.3990110373124,10801.583984375,9926.184973337688,303.4291589378894,1341.3843590946062,465
4410000,-1132.2523740039906,10641.1337890625,9508.88141505851,298.9219248243078,1341.8905026646994,465
