,0
967,5.354083170858274
968,5.345542321669527
969,5.406010534377453
970,5.455349146486215
971,5.409788461523496
972,5.3878269406446755
973,5.442613549476354
974,5.370254979515176
975,5.46026385608643
976,5.447609228571346
977,5.406243933437453
978,5.436169894358862
979,5.437810818079147
980,5.431248925497009
981,5.491780286496259
982,5.485059334096244
983,5.403216002458553
984,5.319300905001685
985,5.351384687982609
986,5.2932161926999335
987,5.494769868585593
988,5.479432332152426
989,5.452024420614949
990,5.433598073104338
991,5.344777983144305
992,5.369992937168767
993,5.382794641523808
994,5.354274972373159
995,5.407755347581597
996,5.3964608125955555
997,5.381593147327741
998,5.40595549134231
999,5.35779395970795
