,0
269,18.280148544888768
270,18.14845579628203
271,18.13661082859679
272,18.23240430309949
273,18.230053649462405
274,18.12914009119435
275,18.032369367378497
276,18.070406003633185
277,18.154594087320657
278,17.963966800456447
279,17.983138142900643
280,18.094583391671748
281,18.061551723695477
282,18.047742702346962
283,17.948187742874786
284,18.204867024368397
285,18.098343588398627
286,18.134716017976398
287,18.047274487117583
288,18.123861357822722
289,18.036251386395797
290,18.180801402072042
291,18.00414235100567
292,18.039427257004544
293,18.042895270903433
294,18.000192271594464
295,18.053478099635957
296,18.05555756055577
297,18.007573424335146
298,17.994528267361872
299,17.912441010856675
300,17.84515920711612
301,17.84444451335726
302,17.813944257404565
303,17.913924212083998
304,17.885025226515975
305,17.88060468283911
306,17.866291547217383
307,17.912222223035815
308,17.90293469763381
309,17.935205016309588
310,17.769567927638263
311,17.852136313500356
312,17.894447789849114
313,17.865204504054542
314,17.861300799756137
315,17.888636751107974
316,17.93588344342139
317,17.93601908619686
318,17.889111011129316
319,17.965793591826
320,17.84150220793481
321,17.980387445042627
322,17.9860044916045
323,17.92172204114
324,17.9654702165121
325,17.90238649745609
326,17.90339868309991
327,17.937650924025682
328,17.88725675289702
329,17.9115808954007
330,17.95336560971329
331,17.885118757729995
332,17.933411567305548
333,17.93579012306733
334,17.896341618225588
335,17.843368520956158
336,17.89392020586825
337,17.837246776987993
338,17.840732079980047
339,17.897778070908753
340,17.844972821782555
341,17.84061724535595
342,17.86372756228252
343,17.837492916860647
344,17.800432359110744
345,17.77325950226202
346,17.836654333956293
347,17.850831851855023
348,17.90235396945629
349,17.787647507801996
350,17.821993722901443
351,17.795538557546543
352,17.824951404025406
353,17.73713696182864
354,17.819862835575663
355,17.798615113517045
356,17.821946285678685
357,17.912440247731464
358,17.8290973647829
359,17.86421755781396
360,17.908866201748197
361,17.855329555563998
362,17.878920031581842
363,17.893888470672767
364,17.789891936882547
365,17.867620876661938
366,17.845374773883677
367,17.828010951859795
368,17.8745966663656
369,17.77778567703109
370,17.702940796051244
371,17.754537680309287
372,17.653350816156067
373,17.69869468689989
374,17.70581027663562
375,17.76046298355744
376,17.71143945961501
377,17.77717805135687
